DIA/MES/ANO HORA:MINUTO:SEGUNDO |  TENSÃO | CORRENTE 
11/9/2018/ 17:35:38 |25.69688|0.01950
11/9/2018/ 17:35:39 |25.71563|0.01463
11/9/2018/ 17:35:40 |25.84688|0.01350
11/9/2018/ 17:35:41 |25.98750|0.01688
11/9/2018/ 17:35:42 |26.07187|0.01200
11/9/2018/ 17:35:43 |26.03438|0.01613
11/9/2018/ 17:35:44 |25.43438|0.01650
11/9/2018/ 17:35:45 |25.62187|0.01275
11/9/2018/ 17:35:46 |25.77188|0.01200
11/9/2018/ 17:35:47 |25.63125|0.01125
11/9/2018/ 17:35:48 |25.67813|0.01388
11/9/2018/ 17:35:49 |25.08750|0.01012
11/9/2018/ 17:35:50 |25.19063|0.01463
11/9/2018/ 17:35:51 |24.75938|0.01163
11/9/2018/ 17:35:52 |24.41250|0.01125
11/9/2018/ 17:35:53 |24.48750|0.01425
11/9/2018/ 17:35:54 |24.15000|0.01688
11/9/2018/ 17:35:55 |24.05625|0.01500
11/9/2018/ 17:35:56 |24.15938|0.01575
11/9/2018/ 17:35:57 |23.85000|0.01500
11/9/2018/ 17:35:58 |23.85938|0.02100
11/9/2018/ 17:35:59 |23.81250|0.02288
11/9/2018/ 17:36:0 |24.22500|0.01237
11/9/2018/ 17:36:1 |24.33750|0.01275
11/9/2018/ 17:36:2 |24.05625|0.01163
11/9/2018/ 17:36:3 |24.00938|0.01312
11/9/2018/ 17:36:4 |23.84063|0.01425
11/9/2018/ 17:36:5 |23.78438|0.01012
11/9/2018/ 17:36:6 |23.64375|0.01163
11/9/2018/ 17:36:7 |23.25937|0.01125
11/9/2018/ 17:36:8 |22.85625|0.01087
11/9/2018/ 17:36:9 |22.56563|0.01350
11/9/2018/ 17:36:10 |22.64063|0.01875
11/9/2018/ 17:36:11 |22.68750|0.01463
11/9/2018/ 17:36:12 |22.35937|0.01163
11/9/2018/ 17:36:13 |22.31250|0.01650
11/9/2018/ 17:36:14 |22.01250|0.01800
11/9/2018/ 17:36:15 |22.21875|0.01425
11/9/2018/ 17:36:16 |22.13438|0.01388
11/9/2018/ 17:36:17 |21.99375|0.01763
11/9/2018/ 17:36:18 |21.99375|0.01388
11/9/2018/ 17:36:19 |22.25625|0.01988
11/9/2018/ 17:36:20 |22.27500|0.01275
11/9/2018/ 17:36:21 |22.49063|0.01163
11/9/2018/ 17:36:22 |22.22812|0.01350
11/9/2018/ 17:36:23 |22.09688|0.01087
11/9/2018/ 17:36:24 |22.18125|0.01350
11/9/2018/ 17:36:25 |21.59063|0.01050
11/9/2018/ 17:36:26 |21.75937|0.01237
11/9/2018/ 17:36:27 |21.65625|0.01275
11/9/2018/ 17:36:28 |20.90625|0.01388
11/9/2018/ 17:36:29 |20.84062|0.01163
11/9/2018/ 17:36:30 |20.96250|0.01087
11/9/2018/ 17:36:31 |20.45625|0.01312
11/9/2018/ 17:36:32 |20.53125|0.01425
11/9/2018/ 17:36:33 |20.50313|0.01838
11/9/2018/ 17:36:34 |20.48437|0.01575
11/9/2018/ 17:36:35 |20.58750|0.02213
11/9/2018/ 17:36:36 |20.81250|0.01200
11/9/2018/ 17:36:37 |20.93437|0.01500
11/9/2018/ 17:36:38 |20.56875|0.01350
11/9/2018/ 17:36:39 |20.87813|0.01163
11/9/2018/ 17:36:40 |20.68125|0.01087
11/9/2018/ 17:36:41 |20.34375|0.01163
11/9/2018/ 17:36:42 |20.22188|0.00975
11/9/2018/ 17:36:43 |20.06250|0.01875
11/9/2018/ 17:36:44 |19.75313|0.01200
11/9/2018/ 17:36:45 |19.47188|0.01613
11/9/2018/ 17:36:46 |19.39688|0.01763
11/9/2018/ 17:36:47 |19.79063|0.01425
11/9/2018/ 17:36:48 |19.80938|0.01200
11/9/2018/ 17:36:49 |20.05313|0.01200
11/9/2018/ 17:36:50 |19.86563|0.01388
11/9/2018/ 17:36:51 |19.60313|0.01350
11/9/2018/ 17:36:52 |19.41563|0.01613
11/9/2018/ 17:36:53 |19.58438|0.01237
11/9/2018/ 17:36:54 |19.16250|0.01350
11/9/2018/ 17:36:55 |18.73125|0.01500
11/9/2018/ 17:36:56 |18.71250|0.01613
11/9/2018/ 17:36:57 |18.56250|0.01237
11/9/2018/ 17:36:58 |18.72188|0.01613
11/9/2018/ 17:36:59 |18.57188|0.02250
11/9/2018/ 17:37:0 |18.24375|0.01537
11/9/2018/ 17:37:1 |18.30000|0.01950
11/9/2018/ 17:37:2 |18.32813|0.01800
11/9/2018/ 17:37:3 |18.21563|0.01388
11/9/2018/ 17:37:4 |18.41250|0.01725
11/9/2018/ 17:37:5 |17.93438|0.01988
11/9/2018/ 17:37:6 |17.91563|0.01500
11/9/2018/ 17:37:7 |18.04688|0.02362
11/9/2018/ 17:37:8 |18.22500|0.02100
11/9/2018/ 17:37:9 |18.42188|0.01725
11/9/2018/ 17:37:10 |18.36563|0.02100
11/9/2018/ 17:37:11 |18.45938|0.01875
11/9/2018/ 17:37:12 |18.19688|0.01087
11/9/2018/ 17:37:13 |18.33750|0.01200
11/9/2018/ 17:37:14 |18.03750|0.01050
11/9/2018/ 17:37:15 |17.72813|0.01163
11/9/2018/ 17:37:16 |17.65313|0.01988
11/9/2018/ 17:37:17 |17.40938|0.01200
11/9/2018/ 17:37:18 |17.40000|0.01050
11/9/2018/ 17:37:19 |16.97813|0.01875
11/9/2018/ 17:37:20 |16.83750|0.01800
11/9/2018/ 17:37:21 |16.95000|0.01613
11/9/2018/ 17:37:22 |16.92188|0.01913
11/9/2018/ 17:37:23 |16.71563|0.01988
11/9/2018/ 17:37:24 |16.76250|0.01537
11/9/2018/ 17:37:25 |17.01563|0.01425
11/9/2018/ 17:37:26 |17.14688|0.01425
11/9/2018/ 17:37:27 |17.25938|0.01125
11/9/2018/ 17:37:28 |17.38125|0.01050
11/9/2018/ 17:37:29 |17.11875|0.01575
11/9/2018/ 17:37:30 |16.65938|0.01200
11/9/2018/ 17:37:31 |16.43438|0.01425
11/9/2018/ 17:37:32 |16.94063|0.01163
11/9/2018/ 17:37:33 |16.42500|0.01200
11/9/2018/ 17:37:34 |16.19063|0.01237
11/9/2018/ 17:37:35 |16.09688|0.01688
11/9/2018/ 17:37:36 |16.05938|0.01350
11/9/2018/ 17:37:37 |15.86250|0.01425
11/9/2018/ 17:37:38 |16.13437|0.01913
11/9/2018/ 17:37:39 |16.51875|0.01200
11/9/2018/ 17:37:40 |16.55625|0.01050
11/9/2018/ 17:37:41 |16.23750|0.01087
11/9/2018/ 17:37:42 |16.18125|0.01650
11/9/2018/ 17:37:43 |15.83437|0.02325
11/9/2018/ 17:37:44 |15.22500|0.01650
11/9/2018/ 17:37:45 |15.38438|0.01163
11/9/2018/ 17:37:46 |15.33750|0.01800
11/9/2018/ 17:37:47 |15.42187|0.02100
11/9/2018/ 17:37:48 |15.29063|0.01537
11/9/2018/ 17:37:49 |15.04687|0.01463
11/9/2018/ 17:37:50 |15.16875|0.02175
11/9/2018/ 17:37:51 |15.44062|0.01725
11/9/2018/ 17:37:52 |15.87187|0.00937
11/9/2018/ 17:37:53 |15.75000|0.01275
11/9/2018/ 17:37:54 |15.71250|0.01237
11/9/2018/ 17:37:55 |15.34688|0.01275
11/9/2018/ 17:37:56 |15.00000|0.01650
11/9/2018/ 17:37:57 |14.68125|0.01200
11/9/2018/ 17:37:58 |14.58750|0.01350
11/9/2018/ 17:37:59 |14.51250|0.01087
11/9/2018/ 17:38:0 |14.51250|0.01650
11/9/2018/ 17:38:1 |14.40938|0.01463
11/9/2018/ 17:38:2 |14.40938|0.01875
11/9/2018/ 17:38:3 |14.43750|0.01537
11/9/2018/ 17:38:4 |14.66250|0.01237
11/9/2018/ 17:38:5 |15.00000|0.01312
11/9/2018/ 17:38:6 |15.00938|0.01312
11/9/2018/ 17:38:7 |14.91563|0.01050
11/9/2018/ 17:38:8 |14.72812|0.00975
11/9/2018/ 17:38:9 |14.56875|0.01163
11/9/2018/ 17:38:10 |14.14687|0.01988
11/9/2018/ 17:38:11 |14.02500|0.01237
11/9/2018/ 17:38:12 |13.99687|0.01800
11/9/2018/ 17:38:13 |13.94063|0.01463
11/9/2018/ 17:38:14 |13.80000|0.02362
11/9/2018/ 17:38:15 |13.57500|0.02213
11/9/2018/ 17:38:16 |13.68750|0.01800
11/9/2018/ 17:38:17 |13.67812|0.01425
11/9/2018/ 17:38:18 |13.72500|0.01537
11/9/2018/ 17:38:19 |13.94063|0.01913
11/9/2018/ 17:38:20 |14.03437|0.01500
11/9/2018/ 17:38:21 |14.31563|0.01125
11/9/2018/ 17:38:22 |13.93125|0.01575
11/9/2018/ 17:38:23 |14.28750|0.01388
11/9/2018/ 17:38:24 |13.95000|0.01275
11/9/2018/ 17:38:25 |13.58438|0.01613
11/9/2018/ 17:38:26 |13.80937|0.01200
11/9/2018/ 17:38:27 |13.38750|0.01725
11/9/2018/ 17:38:28 |13.19063|0.01575
11/9/2018/ 17:38:29 |12.99375|0.02325
11/9/2018/ 17:38:30 |12.90000|0.01725
11/9/2018/ 17:38:31 |12.99375|0.01425
11/9/2018/ 17:38:32 |12.97500|0.01988
11/9/2018/ 17:38:33 |13.61250|0.01350
11/9/2018/ 17:38:34 |13.76250|0.01537
11/9/2018/ 17:38:35 |13.41563|0.01200
11/9/2018/ 17:38:36 |13.38750|0.01425
11/9/2018/ 17:38:37 |13.23750|0.01650
11/9/2018/ 17:38:38 |12.85312|0.01163
11/9/2018/ 17:38:39 |12.82500|0.01087
11/9/2018/ 17:38:40 |12.84375|0.01125
11/9/2018/ 17:38:41 |12.41250|0.01425
11/9/2018/ 17:38:42 |12.45000|0.01388
11/9/2018/ 17:38:43 |12.25313|0.01125
11/9/2018/ 17:38:44 |12.45000|0.01425
11/9/2018/ 17:38:45 |12.16875|0.01425
11/9/2018/ 17:38:46 |12.29063|0.01463
11/9/2018/ 17:38:47 |12.02812|0.01875
11/9/2018/ 17:38:48 |11.98125|0.01950
11/9/2018/ 17:38:49 |12.03750|0.01688
11/9/2018/ 17:38:50 |12.10312|0.01763
11/9/2018/ 17:38:51 |12.49687|0.01913
11/9/2018/ 17:38:52 |12.58125|0.01838
11/9/2018/ 17:38:53 |11.74687|0.01838
11/9/2018/ 17:38:54 |12.02812|0.01950
11/9/2018/ 17:38:55 |12.50625|0.01350
11/9/2018/ 17:38:56 |12.45937|0.01350
11/9/2018/ 17:38:57 |12.52500|0.01463
11/9/2018/ 17:38:58 |12.50625|0.01125
11/9/2018/ 17:38:59 |12.46875|0.01012
11/9/2018/ 17:39:0 |12.25313|0.01312
11/9/2018/ 17:39:1 |12.14062|0.01237
11/9/2018/ 17:39:2 |11.73750|0.01763
11/9/2018/ 17:39:3 |11.62500|0.01463
11/9/2018/ 17:39:4 |11.44687|0.01650
11/9/2018/ 17:39:5 |11.46562|0.01950
11/9/2018/ 17:39:6 |11.52187|0.02325
11/9/2018/ 17:39:7 |11.15625|0.01613
11/9/2018/ 17:39:8 |11.16562|0.01500
11/9/2018/ 17:39:9 |11.42812|0.01388
11/9/2018/ 17:39:10 |11.35313|0.01388
11/9/2018/ 17:39:11 |11.77500|0.01763
11/9/2018/ 17:39:12 |11.40000|0.01125
11/9/2018/ 17:39:13 |11.76563|0.01425
11/9/2018/ 17:39:14 |11.97188|0.01312
11/9/2018/ 17:39:15 |12.06563|0.01087
11/9/2018/ 17:39:16 |11.48438|0.01575
11/9/2018/ 17:39:17 |11.25000|0.01200
11/9/2018/ 17:39:18 |10.91250|0.01575
11/9/2018/ 17:39:19 |10.86562|0.01838
11/9/2018/ 17:39:20 |10.64062|0.01725
11/9/2018/ 17:39:21 |10.85625|0.01575
11/9/2018/ 17:39:22 |10.70625|0.01537
11/9/2018/ 17:39:23 |11.03438|0.01913
11/9/2018/ 17:39:24 |11.39062|0.01237
11/9/2018/ 17:39:25 |11.42812|0.01725
11/9/2018/ 17:39:26 |11.25938|0.01237
11/9/2018/ 17:39:27 |11.15625|0.01163
11/9/2018/ 17:39:28 |10.73437|0.01838
11/9/2018/ 17:39:29 |10.61250|0.01688
11/9/2018/ 17:39:30 |10.27500|0.01875
11/9/2018/ 17:39:31 |10.41563|0.01875
11/9/2018/ 17:39:32 |10.46250|0.02175
11/9/2018/ 17:39:33 |10.64062|0.01388
11/9/2018/ 17:39:34 |10.50000|0.01425
11/9/2018/ 17:39:35 |10.66875|0.01312
11/9/2018/ 17:39:36 |11.10000|0.01838
11/9/2018/ 17:39:37 |11.07188|0.01087
11/9/2018/ 17:39:38 |10.79063|0.01275
11/9/2018/ 17:39:39 |11.06250|0.01050
11/9/2018/ 17:39:40 |10.79063|0.01125
11/9/2018/ 17:39:41 |10.35000|0.01125
11/9/2018/ 17:39:42 |10.15312|0.01763
11/9/2018/ 17:39:43 |10.09688|0.01838
11/9/2018/ 17:39:44 |9.64687|0.01875
11/9/2018/ 17:39:45 |9.83437|0.01463
11/9/2018/ 17:39:46 |10.01250|0.01875
11/9/2018/ 17:39:47 |9.74062|0.01875
11/9/2018/ 17:39:48 |10.09688|0.01463
11/9/2018/ 17:39:49 |10.31250|0.01463
11/9/2018/ 17:39:50 |10.53750|0.01275
11/9/2018/ 17:39:51 |10.58437|0.01087
11/9/2018/ 17:39:52 |10.27500|0.01050
11/9/2018/ 17:39:53 |10.07813|0.01312
11/9/2018/ 17:39:54 |9.76875|0.01125
11/9/2018/ 17:39:55 |9.67500|0.02175
11/9/2018/ 17:39:56 |9.43125|0.02250
11/9/2018/ 17:39:57 |9.76875|0.01650
11/9/2018/ 17:39:58 |9.59062|0.02100
11/9/2018/ 17:39:59 |10.01250|0.01275
11/9/2018/ 17:40:0 |10.26562|0.01875
11/9/2018/ 17:40:1 |10.10625|0.01312
11/9/2018/ 17:40:2 |10.32188|0.01087
11/9/2018/ 17:40:3 |10.10625|0.01012
11/9/2018/ 17:40:4 |9.87187|0.01575
11/9/2018/ 17:40:5 |9.71250|0.01463
11/9/2018/ 17:40:6 |9.72188|0.01163
11/9/2018/ 17:40:7 |9.51562|0.01763
11/9/2018/ 17:40:8 |9.80625|0.01388
11/9/2018/ 17:40:9 |9.59062|0.01125
11/9/2018/ 17:40:10 |9.13125|0.01050
11/9/2018/ 17:40:11 |9.16875|0.02213
11/9/2018/ 17:40:12 |9.13125|0.01312
11/9/2018/ 17:40:13 |8.90625|0.01463
11/9/2018/ 17:40:14 |8.87813|0.01425
11/9/2018/ 17:40:15 |8.94375|0.01425
11/9/2018/ 17:40:16 |8.89687|0.02475
11/9/2018/ 17:40:17 |9.30937|0.01388
11/9/2018/ 17:40:18 |9.62813|0.01200
11/9/2018/ 17:40:19 |9.80625|0.01575
11/9/2018/ 17:40:20 |9.28125|0.01613
11/9/2018/ 17:40:21 |9.41250|0.01237
11/9/2018/ 17:40:22 |8.88750|0.01350
11/9/2018/ 17:40:23 |8.79375|0.01800
11/9/2018/ 17:40:24 |8.82188|0.01988
11/9/2018/ 17:40:25 |8.48437|0.01725
11/9/2018/ 17:40:26 |8.99062|0.01425
11/9/2018/ 17:40:27 |9.06563|0.01312
11/9/2018/ 17:40:28 |9.43125|0.01163
11/9/2018/ 17:40:29 |9.10313|0.01613
11/9/2018/ 17:40:30 |9.35625|0.01500
11/9/2018/ 17:40:31 |9.09375|0.01050
11/9/2018/ 17:40:32 |9.38438|0.01163
11/9/2018/ 17:40:33 |9.25313|0.01275
11/9/2018/ 17:40:34 |8.99062|0.01275
11/9/2018/ 17:40:35 |8.77500|0.01087
11/9/2018/ 17:40:36 |8.51250|0.01763
11/9/2018/ 17:40:37 |8.40000|0.01463
11/9/2018/ 17:40:38 |8.20312|0.01500
11/9/2018/ 17:40:39 |8.44688|0.01425
11/9/2018/ 17:40:40 |8.32500|0.01388
11/9/2018/ 17:40:41 |8.33437|0.01388
11/9/2018/ 17:40:42 |8.20312|0.01725
11/9/2018/ 17:40:43 |8.25938|0.01163
11/9/2018/ 17:40:44 |8.17500|0.01125
11/9/2018/ 17:40:45 |8.11875|0.01425
11/9/2018/ 17:40:46 |7.97813|0.01463
11/9/2018/ 17:40:47 |8.06250|0.01463
11/9/2018/ 17:40:48 |8.06250|0.01988
11/9/2018/ 17:40:49 |8.09062|0.01425
11/9/2018/ 17:40:50 |8.08125|0.01425
11/9/2018/ 17:40:51 |8.43750|0.02025
11/9/2018/ 17:40:52 |8.79375|0.01613
11/9/2018/ 17:40:53 |8.89687|0.01537
11/9/2018/ 17:40:54 |8.87813|0.00975
11/9/2018/ 17:40:55 |8.38125|0.01200
11/9/2018/ 17:40:56 |8.05312|0.01500
11/9/2018/ 17:40:57 |8.25938|0.01125
11/9/2018/ 17:40:58 |8.01562|0.01125
11/9/2018/ 17:40:59 |7.81875|0.01350
11/9/2018/ 17:41:0 |7.65000|0.01425
11/9/2018/ 17:41:1 |7.58437|0.01688
11/9/2018/ 17:41:2 |7.90312|0.01688
11/9/2018/ 17:41:3 |8.34375|0.01613
11/9/2018/ 17:41:4 |8.33437|0.01463
11/9/2018/ 17:41:5 |8.63438|0.01200
11/9/2018/ 17:41:6 |8.25000|0.01200
11/9/2018/ 17:41:7 |8.50313|0.01350
11/9/2018/ 17:41:8 |8.02500|0.01500
11/9/2018/ 17:41:9 |7.65937|0.01425
11/9/2018/ 17:41:10 |7.56562|0.01312
11/9/2018/ 17:41:11 |7.75312|0.01050
11/9/2018/ 17:41:12 |7.56562|0.01688
11/9/2018/ 17:41:13 |7.38750|0.01913
11/9/2018/ 17:41:14 |7.22813|0.01875
11/9/2018/ 17:41:15 |7.37812|0.02100
11/9/2018/ 17:41:16 |7.52812|0.01838
11/9/2018/ 17:41:17 |7.84687|0.02100
11/9/2018/ 17:41:18 |8.00625|0.01237
11/9/2018/ 17:41:19 |8.32500|0.01163
11/9/2018/ 17:41:20 |8.03438|0.01763
11/9/2018/ 17:41:21 |8.15625|0.01012
11/9/2018/ 17:41:22 |7.41563|0.01125
11/9/2018/ 17:41:23 |7.26562|0.01087
11/9/2018/ 17:41:24 |7.52812|0.01275
11/9/2018/ 17:41:25 |7.29375|0.01725
11/9/2018/ 17:41:26 |7.09687|0.02175
11/9/2018/ 17:41:27 |7.27500|0.02400
11/9/2018/ 17:41:28 |7.20937|0.01388
11/9/2018/ 17:41:29 |7.71562|0.01575
11/9/2018/ 17:41:30 |7.93125|0.01725
11/9/2018/ 17:41:31 |8.04375|0.01163
11/9/2018/ 17:41:32 |7.98750|0.01237
11/9/2018/ 17:41:33 |7.68750|0.01275
11/9/2018/ 17:41:34 |7.79063|0.01087
11/9/2018/ 17:41:35 |7.08750|0.01125
11/9/2018/ 17:41:36 |6.99375|0.01275
11/9/2018/ 17:41:37 |6.97500|0.01613
11/9/2018/ 17:41:38 |7.08750|0.01500
11/9/2018/ 17:41:39 |6.71250|0.02025
11/9/2018/ 17:41:40 |6.93750|0.01463
11/9/2018/ 17:41:41 |7.09687|0.01575
11/9/2018/ 17:41:42 |7.29375|0.01575
11/9/2018/ 17:41:43 |7.45312|0.01913
11/9/2018/ 17:41:44 |7.70625|0.01087
11/9/2018/ 17:41:45 |7.68750|0.01050
11/9/2018/ 17:41:46 |7.60313|0.00975
11/9/2018/ 17:41:47 |7.17187|0.01087
11/9/2018/ 17:41:48 |7.04063|0.01087
11/9/2018/ 17:41:49 |6.69375|0.01463
11/9/2018/ 17:41:50 |6.67500|0.01575
11/9/2018/ 17:41:51 |6.91875|0.01463
11/9/2018/ 17:41:52 |6.66563|0.01425
11/9/2018/ 17:41:53 |6.83437|0.01575
11/9/2018/ 17:41:54 |6.73125|0.01875
11/9/2018/ 17:41:55 |7.15312|0.01425
11/9/2018/ 17:41:56 |7.48125|0.01312
11/9/2018/ 17:41:57 |7.31250|0.01350
11/9/2018/ 17:41:58 |7.42500|0.01237
11/9/2018/ 17:41:59 |7.11562|0.01388
11/9/2018/ 17:42:0 |7.21875|0.00975
11/9/2018/ 17:42:1 |7.09687|0.01163
11/9/2018/ 17:42:2 |6.65625|0.01537
11/9/2018/ 17:42:3 |6.53437|0.01838
11/9/2018/ 17:42:4 |6.44062|0.01575
11/9/2018/ 17:42:5 |6.45000|0.01425
11/9/2018/ 17:42:6 |6.48750|0.01463
11/9/2018/ 17:42:7 |6.34687|0.01463
11/9/2018/ 17:42:8 |6.56250|0.01613
11/9/2018/ 17:42:9 |6.61875|0.01425
11/9/2018/ 17:42:10 |6.75000|0.01650
11/9/2018/ 17:42:11 |7.05937|0.01463
11/9/2018/ 17:42:12 |7.32188|0.01237
11/9/2018/ 17:42:13 |7.28437|0.01087
11/9/2018/ 17:42:14 |6.93750|0.01425
11/9/2018/ 17:42:15 |7.01250|0.00975
11/9/2018/ 17:42:16 |6.62812|0.01350
11/9/2018/ 17:42:17 |6.43125|0.01312
11/9/2018/ 17:42:18 |6.35625|0.01763
11/9/2018/ 17:42:19 |6.20625|0.01913
11/9/2018/ 17:42:20 |6.33750|0.01575
11/9/2018/ 17:42:21 |6.11250|0.01688
11/9/2018/ 17:42:22 |6.32812|0.02438
11/9/2018/ 17:42:23 |6.36562|0.01537
11/9/2018/ 17:42:24 |6.51562|0.01463
11/9/2018/ 17:42:25 |6.89062|0.01200
11/9/2018/ 17:42:26 |6.99375|0.01125
11/9/2018/ 17:42:27 |7.02187|0.01125
11/9/2018/ 17:42:28 |7.00312|0.01163
11/9/2018/ 17:42:29 |6.87187|0.01350
11/9/2018/ 17:42:30 |6.89062|0.00975
11/9/2018/ 17:42:31 |6.43125|0.01500
11/9/2018/ 17:42:32 |6.33750|0.01725
11/9/2018/ 17:42:33 |6.19688|0.01500
11/9/2018/ 17:42:34 |6.39375|0.01125
11/9/2018/ 17:42:35 |6.39375|0.01537
11/9/2018/ 17:42:36 |6.09375|0.01200
11/9/2018/ 17:42:37 |5.91563|0.02138
11/9/2018/ 17:42:38 |5.90625|0.01913
11/9/2018/ 17:42:39 |6.05625|0.02100
11/9/2018/ 17:42:40 |6.00938|0.02025
11/9/2018/ 17:42:41 |5.95312|0.01913
11/9/2018/ 17:42:42 |6.01875|0.01875
11/9/2018/ 17:42:43 |6.22500|0.01237
11/9/2018/ 17:42:44 |6.40312|0.01275
11/9/2018/ 17:42:45 |6.65625|0.01275
11/9/2018/ 17:42:46 |6.80625|0.01200
11/9/2018/ 17:42:47 |6.71250|0.01050
11/9/2018/ 17:42:48 |6.40312|0.01237
11/9/2018/ 17:42:49 |6.72187|0.01275
11/9/2018/ 17:42:50 |6.53437|0.01500
11/9/2018/ 17:42:51 |6.19688|0.01275
11/9/2018/ 17:42:52 |5.98125|0.01163
11/9/2018/ 17:42:53 |5.78437|0.01763
11/9/2018/ 17:42:54 |5.69062|0.01500
11/9/2018/ 17:42:55 |5.61562|0.01650
11/9/2018/ 17:42:56 |5.74687|0.01500
11/9/2018/ 17:42:57 |6.25312|0.01725
11/9/2018/ 17:42:58 |6.44062|0.01613
11/9/2018/ 17:42:59 |6.40312|0.01125
11/9/2018/ 17:43:0 |5.78437|0.01650
11/9/2018/ 17:43:1 |6.19688|0.01463
11/9/2018/ 17:43:2 |5.97187|0.01575
11/9/2018/ 17:43:3 |6.29063|0.01275
11/9/2018/ 17:43:4 |6.40312|0.01350
11/9/2018/ 17:43:5 |6.23437|0.01388
11/9/2018/ 17:43:6 |5.83125|0.01425
11/9/2018/ 17:43:7 |5.50312|0.01575
11/9/2018/ 17:43:8 |5.58750|0.01463
11/9/2018/ 17:43:9 |5.49375|0.01688
11/9/2018/ 17:43:10 |5.62500|0.01650
11/9/2018/ 17:43:11 |5.97187|0.01312
11/9/2018/ 17:43:12 |6.24375|0.01575
11/9/2018/ 17:43:13 |6.25312|0.01200
11/9/2018/ 17:43:14 |6.00000|0.01425
11/9/2018/ 17:43:15 |5.72813|0.01163
11/9/2018/ 17:43:16 |6.12187|0.01275
11/9/2018/ 17:43:17 |5.54063|0.01950
11/9/2018/ 17:43:18 |5.30625|0.01763
11/9/2018/ 17:43:19 |5.34375|0.01725
11/9/2018/ 17:43:20 |5.50312|0.01988
11/9/2018/ 17:43:21 |5.83125|0.01537
11/9/2018/ 17:43:22 |6.30937|0.01087
11/9/2018/ 17:43:23 |6.11250|0.01050
11/9/2018/ 17:43:24 |5.93437|0.01312
11/9/2018/ 17:43:25 |5.52187|0.01575
11/9/2018/ 17:43:26 |5.36250|0.01350
11/9/2018/ 17:43:27 |5.24062|0.01950
11/9/2018/ 17:43:28 |5.46562|0.01425
11/9/2018/ 17:43:29 |5.44688|0.01500
11/9/2018/ 17:43:30 |5.47500|0.01725
11/9/2018/ 17:43:31 |6.03750|0.01725
11/9/2018/ 17:43:32 |6.27187|0.01463
11/9/2018/ 17:43:33 |5.76562|0.00975
11/9/2018/ 17:43:34 |5.86875|0.01087
11/9/2018/ 17:43:35 |5.93437|0.01125
11/9/2018/ 17:43:36 |5.56875|0.01763
11/9/2018/ 17:43:37 |5.27812|0.01163
11/9/2018/ 17:43:38 |5.16563|0.01425
11/9/2018/ 17:43:39 |5.15625|0.01763
11/9/2018/ 17:43:40 |5.24062|0.01500
11/9/2018/ 17:43:41 |5.33437|0.01650
11/9/2018/ 17:43:42 |5.63438|0.01200
11/9/2018/ 17:43:43 |5.45625|0.01988
11/9/2018/ 17:43:44 |5.60625|0.01275
11/9/2018/ 17:43:45 |5.95312|0.01613
11/9/2018/ 17:43:46 |6.00000|0.01200
11/9/2018/ 17:43:47 |5.90625|0.02063
11/9/2018/ 17:43:48 |5.66250|0.01163
11/9/2018/ 17:43:49 |5.32500|0.01312
11/9/2018/ 17:43:50 |5.18437|0.01500
11/9/2018/ 17:43:51 |5.01562|0.01425
11/9/2018/ 17:43:52 |5.05312|0.01425
11/9/2018/ 17:43:53 |5.12812|0.01613
11/9/2018/ 17:43:54 |5.55937|0.01275
11/9/2018/ 17:43:55 |5.85000|0.01650
11/9/2018/ 17:43:56 |6.03750|0.01163
11/9/2018/ 17:43:57 |5.78437|0.01425
11/9/2018/ 17:43:58 |5.91563|0.01050
11/9/2018/ 17:43:59 |5.76562|0.00975
11/9/2018/ 17:44:0 |5.53125|0.01163
11/9/2018/ 17:44:1 |5.63438|0.01350
11/9/2018/ 17:44:2 |5.35313|0.01463
11/9/2018/ 17:44:3 |5.11875|0.01125
11/9/2018/ 17:44:4 |4.95937|0.01875
11/9/2018/ 17:44:5 |4.90312|0.01763
11/9/2018/ 17:44:6 |4.89375|0.01275
11/9/2018/ 17:44:7 |4.89375|0.01463
11/9/2018/ 17:44:8 |5.10937|0.01725
11/9/2018/ 17:44:9 |5.23125|0.01875
11/9/2018/ 17:44:10 |5.54063|0.01125
11/9/2018/ 17:44:11 |5.18437|0.01312
11/9/2018/ 17:44:12 |5.50312|0.01200
11/9/2018/ 17:44:13 |5.60625|0.01087
11/9/2018/ 17:44:14 |5.66250|0.01163
11/9/2018/ 17:44:15 |5.46562|0.00975
11/9/2018/ 17:44:16 |5.41875|0.01875
11/9/2018/ 17:44:17 |4.85625|0.01350
11/9/2018/ 17:44:18 |4.76250|0.01650
11/9/2018/ 17:44:19 |4.72500|0.01913
11/9/2018/ 17:44:20 |4.82812|0.01500
11/9/2018/ 17:44:21 |4.90312|0.01838
11/9/2018/ 17:44:22 |5.19375|0.01913
11/9/2018/ 17:44:23 |5.53125|0.01500
11/9/2018/ 17:44:24 |5.54063|0.01163
11/9/2018/ 17:44:25 |5.63438|0.01163
11/9/2018/ 17:44:26 |5.56875|0.01613
11/9/2018/ 17:44:27 |5.51250|0.00975
11/9/2018/ 17:44:28 |5.52187|0.01237
11/9/2018/ 17:44:29 |5.32500|0.01125
11/9/2018/ 17:44:30 |5.17500|0.01087
11/9/2018/ 17:44:31 |4.80000|0.01913
11/9/2018/ 17:44:32 |4.69688|0.02175
11/9/2018/ 17:44:33 |4.61250|0.01763
